"plotid"	"plothalfid1"	"inv"	"year"	"variable"	"value"	"note"	"varType"	"measLevel"
"1681"	10	"N_10"	"N"	2013	"nhi_F"	3.65915	"aggregated by depth"	"measCat"	"plothalf"
"1682"	10	"N_10"	"N"	2013	"noi_F"	4.5692	"aggregated by depth"	"measCat"	"plothalf"
"1683"	10	"N_10"	"N"	2013	"toti_F"	8.22835	"aggregated by depth"	"measCat"	"plothalf"
"1684"	10	"N_10"	"N"	2013	"ammonifd_F"	-0.2004	"aggregated by depth"	"measCat"	"plothalf"
"1685"	10	"N_10"	"N"	2013	"nitrifd_F"	0.2538	"aggregated by depth"	"measCat"	"plothalf"
"1686"	10	"N_10"	"N"	2013	"minzd_F"	0.0534	"aggregated by depth"	"measCat"	"plothalf"
"1687"	10	"N_10"	"N"	2013	"soilmoi_F"	20.0031	"aggregated by depth"	"measCat"	"plothalf"
"1688"	10	"N_10"	"N"	2013	"som_F"	5.3907	"aggregated by depth"	"measCat"	"plothalf"
"1689"	11	"I_11"	"I"	2012	"nhi_F"	2.0544	"aggregated by depth"	"measCat"	"plothalf"
"1690"	11	"I_11"	"I"	2012	"noi_F"	1.823	"aggregated by depth"	"measCat"	"plothalf"
"1691"	11	"I_11"	"I"	2012	"toti_F"	3.8775	"aggregated by depth"	"measCat"	"plothalf"
"1692"	11	"I_11"	"I"	2012	"ammonifd_F"	0.15645	"aggregated by depth"	"measCat"	"plothalf"
"1693"	11	"I_11"	"I"	2012	"nitrifd_F"	0.2102	"aggregated by depth"	"measCat"	"plothalf"
"1694"	11	"I_11"	"I"	2012	"minzd_F"	0.36665	"aggregated by depth"	"measCat"	"plothalf"
"1695"	11	"I_11"	"I"	2012	"soilmoi_F"	18.57545	"aggregated by depth"	"measCat"	"plothalf"
"1696"	11	"I_11"	"I"	2012	"som_F"	8.05555	"aggregated by depth"	"measCat"	"plothalf"
"1697"	11	"I_11"	"I"	2013	"nhi_F"	2.3445	"aggregated by depth"	"measCat"	"plothalf"
"1698"	11	"I_11"	"I"	2013	"noi_F"	1.3546	"aggregated by depth"	"measCat"	"plothalf"
"1699"	11	"I_11"	"I"	2013	"toti_F"	3.69915	"aggregated by depth"	"measCat"	"plothalf"
"1700"	11	"I_11"	"I"	2013	"ammonifd_F"	0.16215	"aggregated by depth"	"measCat"	"plothalf"
"1701"	11	"I_11"	"I"	2013	"nitrifd_F"	0.20905	"aggregated by depth"	"measCat"	"plothalf"
"1702"	11	"I_11"	"I"	2013	"minzd_F"	0.3712	"aggregated by depth"	"measCat"	"plothalf"
"1703"	11	"I_11"	"I"	2013	"soilmoi_F"	18.54645	"aggregated by depth"	"measCat"	"plothalf"
"1704"	11	"I_11"	"I"	2013	"som_F"	6.64175	"aggregated by depth"	"measCat"	"plothalf"
"1705"	11	"N_11"	"N"	2012	"nhi_F"	2.55135	"aggregated by depth"	"measCat"	"plothalf"
"1706"	11	"N_11"	"N"	2012	"noi_F"	2.38565	"aggregated by depth"	"measCat"	"plothalf"
"1707"	11	"N_11"	"N"	2012	"toti_F"	4.937	"aggregated by depth"	"measCat"	"plothalf"
"1708"	11	"N_11"	"N"	2012	"ammonifd_F"	0.04195	"aggregated by depth"	"measCat"	"plothalf"
"1709"	11	"N_11"	"N"	2012	"nitrifd_F"	0.0645	"aggregated by depth"	"measCat"	"plothalf"
"1710"	11	"N_11"	"N"	2012	"minzd_F"	0.1064	"aggregated by depth"	"measCat"	"plothalf"
"1711"	11	"N_11"	"N"	2012	"soilmoi_F"	17.2551	"aggregated by depth"	"measCat"	"plothalf"
"1712"	11	"N_11"	"N"	2012	"som_F"	7.52515	"aggregated by depth"	"measCat"	"plothalf"
"1713"	11	"N_11"	"N"	2013	"nhi_F"	5.0775	"aggregated by depth"	"measCat"	"plothalf"
"1714"	11	"N_11"	"N"	2013	"noi_F"	1.9994	"aggregated by depth"	"measCat"	"plothalf"
"1715"	11	"N_11"	"N"	2013	"toti_F"	7.07685	"aggregated by depth"	"measCat"	"plothalf"
"1716"	11	"N_11"	"N"	2013	"ammonifd_F"	-0.23195	"aggregated by depth"	"measCat"	"plothalf"
"1717"	11	"N_11"	"N"	2013	"nitrifd_F"	0.2393	"aggregated by depth"	"measCat"	"plothalf"
"1718"	11	"N_11"	"N"	2013	"minzd_F"	0.00735	"aggregated by depth"	"measCat"	"plothalf"
"1719"	11	"N_11"	"N"	2013	"soilmoi_F"	14.17695	"aggregated by depth"	"measCat"	"plothalf"
"1720"	11	"N_11"	"N"	2013	"som_F"	6.2436	"aggregated by depth"	"measCat"	"plothalf"
"1721"	12	"I_12"	"I"	2012	"nhi_F"	1.3784	"aggregated by depth"	"measCat"	"plothalf"
"1722"	12	"I_12"	"I"	2012	"noi_F"	1.44325	"aggregated by depth"	"measCat"	"plothalf"
"1723"	12	"I_12"	"I"	2012	"toti_F"	2.82165	"aggregated by depth"	"measCat"	"plothalf"
"1724"	12	"I_12"	"I"	2012	"ammonifd_F"	-0.0416	"aggregated by depth"	"measCat"	"plothalf"
"1725"	12	"I_12"	"I"	2012	"nitrifd_F"	-0.01355	"aggregated by depth"	"measCat"	"plothalf"
"1726"	12	"I_12"	"I"	2012	"minzd_F"	-0.0668	"aggregated by depth"	"measCat"	"plothalf"
"1727"	12	"I_12"	"I"	2012	"soilmoi_F"	12.3861	"aggregated by depth"	"measCat"	"plothalf"
"1728"	12	"I_12"	"I"	2012	"som_F"	5.5302	"aggregated by depth"	"measCat"	"plothalf"
"17291"	12	"I_12"	"I"	2013	"nhi_F"	1.9517	"aggregated by depth"	"measCat"	"plothalf"
"1730"	12	"I_12"	"I"	2013	"noi_F"	0.76275	"aggregated by depth"	"measCat"	"plothalf"
"1731"	12	"I_12"	"I"	2013	"toti_F"	2.71445	"aggregated by depth"	"measCat"	"plothalf"
"17321"	12	"I_12"	"I"	2013	"ammonifd_F"	-0.0554	"aggregated by depth"	"measCat"	"plothalf"
"1733"	12	"I_12"	"I"	2013	"nitrifd_F"	0.13055	"aggregated by depth"	"measCat"	"plothalf"
"1734"	12	"I_12"	"I"	2013	"minzd_F"	0.0752	"aggregated by depth"	"measCat"	"plothalf"
"17351"	12	"I_12"	"I"	2013	"soilmoi_F"	17.58825	"aggregated by depth"	"measCat"	"plothalf"
"1736"	12	"I_12"	"I"	2013	"som_F"	6.13905	"aggregated by depth"	"measCat"	"plothalf"
"1737"	12	"N_12"	"N"	2012	"nhi_F"	5.4066	"aggregated by depth"	"measCat"	"plothalf"
"17381"	12	"N_12"	"N"	2012	"noi_F"	4.3464	"aggregated by depth"	"measCat"	"plothalf"
"1739"	12	"N_12"	"N"	2012	"toti_F"	9.75305	"aggregated by depth"	"measCat"	"plothalf"
"1740"	12	"N_12"	"N"	2012	"ammonifd_F"	-0.0449	"aggregated by depth"	"measCat"	"plothalf"
"17411"	12	"N_12"	"N"	2012	"nitrifd_F"	0.02875	"aggregated by depth"	"measCat"	"plothalf"
"1742"	12	"N_12"	"N"	2012	"minzd_F"	-0.01615	"aggregated by depth"	"measCat"	"plothalf"
"1743"	12	"N_12"	"N"	2012	"soilmoi_F"	15.04325	"aggregated by depth"	"measCat"	"plothalf"
"17441"	12	"N_12"	"N"	2012	"som_F"	12.27715	"aggregated by depth"	"measCat"	"plothalf"
"1745"	12	"N_12"	"N"	2013	"nhi_F"	4.999	"aggregated by depth"	"measCat"	"plothalf"
"1746"	12	"N_12"	"N"	2013	"noi_F"	2.5991	"aggregated by depth"	"measCat"	"plothalf"
"17471"	12	"N_12"	"N"	2013	"toti_F"	7.59805	"aggregated by depth"	"measCat"	"plothalf"
"1748"	12	"N_12"	"N"	2013	"ammonifd_F"	-0.2956	"aggregated by depth"	"measCat"	"plothalf"
"1749"	12	"N_12"	"N"	2013	"nitrifd_F"	0.4738	"aggregated by depth"	"measCat"	"plothalf"
"17501"	12	"N_12"	"N"	2013	"minzd_F"	0.1782	"aggregated by depth"	"measCat"	"plothalf"
"1751"	12	"N_12"	"N"	2013	"soilmoi_F"	13.1644	"aggregated by depth"	"measCat"	"plothalf"
"1752"	12	"N_12"	"N"	2013	"som_F"	3.15415	"aggregated by depth"	"measCat"	"plothalf"
"17531"	13	"I_13"	"I"	2012	"nhi_F"	3.0069	"aggregated by depth"	"measCat"	"plothalf"
"1754"	13	"I_13"	"I"	2012	"noi_F"	2.19935	"aggregated by depth"	"measCat"	"plothalf"
"1755"	13	"I_13"	"I"	2012	"toti_F"	5.2062	"aggregated by depth"	"measCat"	"plothalf"
"17561"	13	"I_13"	"I"	2012	"ammonifd_F"	-0.05645	"aggregated by depth"	"measCat"	"plothalf"
"1757"	13	"I_13"	"I"	2012	"nitrifd_F"	0.000999999999999999	"aggregated by depth"	"measCat"	"plothalf"
"1758"	13	"I_13"	"I"	2012	"minzd_F"	-0.05545	"aggregated by depth"	"measCat"	"plothalf"
"17591"	13	"I_13"	"I"	2012	"soilmoi_F"	18.77605	"aggregated by depth"	"measCat"	"plothalf"
"1760"	13	"I_13"	"I"	2012	"som_F"	7.39835	"aggregated by depth"	"measCat"	"plothalf"
"1761"	13	"I_13"	"I"	2013	"nhi_F"	3.69615	"aggregated by depth"	"measCat"	"plothalf"
"17621"	13	"I_13"	"I"	2013	"noi_F"	2.2065	"aggregated by depth"	"measCat"	"plothalf"
"1763"	13	"I_13"	"I"	2013	"toti_F"	5.9027	"aggregated by depth"	"measCat"	"plothalf"
"1764"	13	"I_13"	"I"	2013	"ammonifd_F"	-0.0641	"aggregated by depth"	"measCat"	"plothalf"
"17651"	13	"I_13"	"I"	2013	"nitrifd_F"	0.0126	"aggregated by depth"	"measCat"	"plothalf"
"1766"	13	"I_13"	"I"	2013	"minzd_F"	-0.0515	"aggregated by depth"	"measCat"	"plothalf"
"1767"	13	"I_13"	"I"	2013	"soilmoi_F"	29.0383	"aggregated by depth"	"measCat"	"plothalf"
"17681"	13	"I_13"	"I"	2013	"som_F"	7.24715	"aggregated by depth"	"measCat"	"plothalf"
"1769"	13	"N_13"	"N"	2012	"nhi_F"	2.50555	"aggregated by depth"	"measCat"	"plothalf"
"1770"	13	"N_13"	"N"	2012	"noi_F"	1.92765	"aggregated by depth"	"measCat"	"plothalf"
"17711"	13	"N_13"	"N"	2012	"toti_F"	4.4332	"aggregated by depth"	"measCat"	"plothalf"
"1772"	13	"N_13"	"N"	2012	"ammonifd_F"	-0.01905	"aggregated by depth"	"measCat"	"plothalf"
"1773"	13	"N_13"	"N"	2012	"nitrifd_F"	0.017	"aggregated by depth"	"measCat"	"plothalf"
"17741"	13	"N_13"	"N"	2012	"minzd_F"	-0.002	"aggregated by depth"	"measCat"	"plothalf"
"1775"	13	"N_13"	"N"	2012	"soilmoi_F"	15.3277	"aggregated by depth"	"measCat"	"plothalf"
"1776"	13	"N_13"	"N"	2012	"som_F"	4.7727	"aggregated by depth"	"measCat"	"plothalf"
"17771"	13	"N_13"	"N"	2013	"nhi_F"	4.36635	"aggregated by depth"	"measCat"	"plothalf"
"1778"	13	"N_13"	"N"	2013	"noi_F"	1.4281	"aggregated by depth"	"measCat"	"plothalf"
"1779"	13	"N_13"	"N"	2013	"toti_F"	5.7944	"aggregated by depth"	"measCat"	"plothalf"
"17801"	13	"N_13"	"N"	2013	"ammonifd_F"	-0.08625	"aggregated by depth"	"measCat"	"plothalf"
"1781"	13	"N_13"	"N"	2013	"nitrifd_F"	0.01175	"aggregated by depth"	"measCat"	"plothalf"
"1782"	13	"N_13"	"N"	2013	"minzd_F"	-0.07445	"aggregated by depth"	"measCat"	"plothalf"
"17831"	13	"N_13"	"N"	2013	"soilmoi_F"	17.2153	"aggregated by depth"	"measCat"	"plothalf"
"1784"	13	"N_13"	"N"	2013	"som_F"	3.9099	"aggregated by depth"	"measCat"	"plothalf"
"1785"	14	"I_14"	"I"	2012	"nhi_F"	2.39305	"aggregated by depth"	"measCat"	"plothalf"
"17861"	14	"I_14"	"I"	2012	"noi_F"	1.9328	"aggregated by depth"	"measCat"	"plothalf"
"1787"	14	"I_14"	"I"	2012	"toti_F"	4.32585	"aggregated by depth"	"measCat"	"plothalf"
"1788"	14	"I_14"	"I"	2012	"ammonifd_F"	-0.1185	"aggregated by depth"	"measCat"	"plothalf"
"17891"	14	"I_14"	"I"	2012	"nitrifd_F"	0.20405	"aggregated by depth"	"measCat"	"plothalf"
"1790"	14	"I_14"	"I"	2012	"minzd_F"	0.09825	"aggregated by depth"	"measCat"	"plothalf"
"1791"	14	"I_14"	"I"	2012	"soilmoi_F"	23.6595	"aggregated by depth"	"measCat"	"plothalf"
"17921"	14	"I_14"	"I"	2012	"som_F"	6.0835	"aggregated by depth"	"measCat"	"plothalf"
"1793"	14	"I_14"	"I"	2013	"nhi_F"	1.9541	"aggregated by depth"	"measCat"	"plothalf"
"1794"	14	"I_14"	"I"	2013	"noi_F"	3.0071	"aggregated by depth"	"measCat"	"plothalf"
"17951"	14	"I_14"	"I"	2013	"toti_F"	4.9612	"aggregated by depth"	"measCat"	"plothalf"
"1796"	14	"I_14"	"I"	2013	"ammonifd_F"	0.17555	"aggregated by depth"	"measCat"	"plothalf"
"1797"	14	"I_14"	"I"	2013	"nitrifd_F"	0.0188	"aggregated by depth"	"measCat"	"plothalf"
"17981"	14	"I_14"	"I"	2013	"minzd_F"	0.1944	"aggregated by depth"	"measCat"	"plothalf"
"1799"	14	"I_14"	"I"	2013	"soilmoi_F"	26.2488	"aggregated by depth"	"measCat"	"plothalf"
"1800"	14	"I_14"	"I"	2013	"som_F"	4.6153	"aggregated by depth"	"measCat"	"plothalf"
"18011"	14	"N_14"	"N"	2012	"nhi_F"	1.74805	"aggregated by depth"	"measCat"	"plothalf"
"1802"	14	"N_14"	"N"	2012	"noi_F"	2.0634	"aggregated by depth"	"measCat"	"plothalf"
"1803"	14	"N_14"	"N"	2012	"toti_F"	3.81145	"aggregated by depth"	"measCat"	"plothalf"
"18041"	14	"N_14"	"N"	2012	"ammonifd_F"	0.00145	"aggregated by depth"	"measCat"	"plothalf"
"1805"	14	"N_14"	"N"	2012	"nitrifd_F"	0.04345	"aggregated by depth"	"measCat"	"plothalf"
"1806"	14	"N_14"	"N"	2012	"minzd_F"	0.0449	"aggregated by depth"	"measCat"	"plothalf"
"18071"	14	"N_14"	"N"	2012	"soilmoi_F"	17.4555	"aggregated by depth"	"measCat"	"plothalf"
"1808"	14	"N_14"	"N"	2012	"som_F"	6.3851	"aggregated by depth"	"measCat"	"plothalf"
"1809"	14	"N_14"	"N"	2013	"nhi_F"	3.24205	"aggregated by depth"	"measCat"	"plothalf"
"18101"	14	"N_14"	"N"	2013	"noi_F"	1.50095	"aggregated by depth"	"measCat"	"plothalf"
"1811"	14	"N_14"	"N"	2013	"toti_F"	4.743	"aggregated by depth"	"measCat"	"plothalf"
"1812"	14	"N_14"	"N"	2013	"ammonifd_F"	-0.17205	"aggregated by depth"	"measCat"	"plothalf"
"18131"	14	"N_14"	"N"	2013	"nitrifd_F"	0.45265	"aggregated by depth"	"measCat"	"plothalf"
"1814"	14	"N_14"	"N"	2013	"minzd_F"	0.2806	"aggregated by depth"	"measCat"	"plothalf"
"1815"	14	"N_14"	"N"	2013	"soilmoi_F"	21.6483	"aggregated by depth"	"measCat"	"plothalf"
"18161"	14	"N_14"	"N"	2013	"som_F"	6.7022	"aggregated by depth"	"measCat"	"plothalf"
"1817"	15	"I_15"	"I"	2012	"nhi_F"	1.74045	"aggregated by depth"	"measCat"	"plothalf"
"1818"	15	"I_15"	"I"	2012	"noi_F"	1.6787	"aggregated by depth"	"measCat"	"plothalf"
"18191"	15	"I_15"	"I"	2012	"toti_F"	3.41925	"aggregated by depth"	"measCat"	"plothalf"
"1820"	15	"I_15"	"I"	2012	"ammonifd_F"	-0.0571	"aggregated by depth"	"measCat"	"plothalf"
"1821"	15	"I_15"	"I"	2012	"nitrifd_F"	0.029	"aggregated by depth"	"measCat"	"plothalf"
"18221"	15	"I_15"	"I"	2012	"minzd_F"	-0.0404	"aggregated by depth"	"measCat"	"plothalf"
"1823"	15	"I_15"	"I"	2012	"soilmoi_F"	14.2163	"aggregated by depth"	"measCat"	"plothalf"
"1824"	15	"I_15"	"I"	2012	"som_F"	4.58495	"aggregated by depth"	"measCat"	"plothalf"
"18251"	15	"I_15"	"I"	2013	"nhi_F"	2.0019	"aggregated by depth"	"measCat"	"plothalf"
"1826"	15	"I_15"	"I"	2013	"noi_F"	1.00295	"aggregated by depth"	"measCat"	"plothalf"
"1827"	15	"I_15"	"I"	2013	"toti_F"	3.0048	"aggregated by depth"	"measCat"	"plothalf"
"18281"	15	"I_15"	"I"	2013	"ammonifd_F"	-0.1007	"aggregated by depth"	"measCat"	"plothalf"
"1829"	15	"I_15"	"I"	2013	"nitrifd_F"	0.05095	"aggregated by depth"	"measCat"	"plothalf"
"1830"	15	"I_15"	"I"	2013	"minzd_F"	-0.0498	"aggregated by depth"	"measCat"	"plothalf"
"18311"	15	"I_15"	"I"	2013	"soilmoi_F"	20.76755	"aggregated by depth"	"measCat"	"plothalf"
"1832"	15	"I_15"	"I"	2013	"som_F"	5.88935	"aggregated by depth"	"measCat"	"plothalf"
"1833"	15	"N_15"	"N"	2012	"nhi_F"	1.6484	"aggregated by depth"	"measCat"	"plothalf"
"18341"	15	"N_15"	"N"	2012	"noi_F"	1.30435	"aggregated by depth"	"measCat"	"plothalf"
"1835"	15	"N_15"	"N"	2012	"toti_F"	2.9528	"aggregated by depth"	"measCat"	"plothalf"
"1836"	15	"N_15"	"N"	2012	"ammonifd_F"	0.0149	"aggregated by depth"	"measCat"	"plothalf"
"1837"	15	"N_15"	"N"	2012	"nitrifd_F"	0.06155	"aggregated by depth"	"measCat"	"plothalf"
"1838"	15	"N_15"	"N"	2012	"minzd_F"	0.041	"aggregated by depth"	"measCat"	"plothalf"
"1839"	15	"N_15"	"N"	2012	"soilmoi_F"	13.53205	"aggregated by depth"	"measCat"	"plothalf"
"1840"	15	"N_15"	"N"	2012	"som_F"	4.07515	"aggregated by depth"	"measCat"	"plothalf"
"1841"	15	"N_15"	"N"	2013	"nhi_F"	2.91405	"aggregated by depth"	"measCat"	"plothalf"
"1842"	15	"N_15"	"N"	2013	"noi_F"	1.5426	"aggregated by depth"	"measCat"	"plothalf"
"1843"	15	"N_15"	"N"	2013	"toti_F"	4.45665	"aggregated by depth"	"measCat"	"plothalf"
"1844"	15	"N_15"	"N"	2013	"ammonifd_F"	0.33465	"aggregated by depth"	"measCat"	"plothalf"
"1845"	15	"N_15"	"N"	2013	"nitrifd_F"	0.4958	"aggregated by depth"	"measCat"	"plothalf"
"1846"	15	"N_15"	"N"	2013	"minzd_F"	0.83045	"aggregated by depth"	"measCat"	"plothalf"
"1847"	15	"N_15"	"N"	2013	"soilmoi_F"	17.38745	"aggregated by depth"	"measCat"	"plothalf"
"1848"	15	"N_15"	"N"	2013	"som_F"	4.8353	"aggregated by depth"	"measCat"	"plothalf"
"1849"	16	"I_16"	"I"	2012	"nhi_F"	1.3879	"aggregated by depth"	"measCat"	"plothalf"
"1850"	16	"I_16"	"I"	2012	"noi_F"	2.27345	"aggregated by depth"	"measCat"	"plothalf"
"1851"	16	"I_16"	"I"	2012	"toti_F"	3.66135	"aggregated by depth"	"measCat"	"plothalf"
"1852"	16	"I_16"	"I"	2012	"ammonifd_F"	-0.0354	"aggregated by depth"	"measCat"	"plothalf"
"1853"	16	"I_16"	"I"	2012	"nitrifd_F"	0.0744	"aggregated by depth"	"measCat"	"plothalf"
"1854"	16	"I_16"	"I"	2012	"minzd_F"	0.0339	"aggregated by depth"	"measCat"	"plothalf"
"1855"	16	"I_16"	"I"	2012	"soilmoi_F"	10.92145	"aggregated by depth"	"measCat"	"plothalf"
"1856"	16	"I_16"	"I"	2012	"som_F"	3.11415	"aggregated by depth"	"measCat"	"plothalf"
"1857"	16	"I_16"	"I"	2013	"nhi_F"	1.44095	"aggregated by depth"	"measCat"	"plothalf"
"1858"	16	"I_16"	"I"	2013	"noi_F"	1.88395	"aggregated by depth"	"measCat"	"plothalf"
"1859"	16	"I_16"	"I"	2013	"toti_F"	3.32485	"aggregated by depth"	"measCat"	"plothalf"
"1860"	16	"I_16"	"I"	2013	"ammonifd_F"	0.15365	"aggregated by depth"	"measCat"	"plothalf"
"1861"	16	"I_16"	"I"	2013	"nitrifd_F"	0.1376	"aggregated by depth"	"measCat"	"plothalf"
"1862"	16	"I_16"	"I"	2013	"minzd_F"	0.2912	"aggregated by depth"	"measCat"	"plothalf"
"1863"	16	"I_16"	"I"	2013	"soilmoi_F"	15.382	"aggregated by depth"	"measCat"	"plothalf"
"1864"	16	"I_16"	"I"	2013	"som_F"	4.7794	"aggregated by depth"	"measCat"	"plothalf"
"1865"	16	"N_16"	"N"	2012	"nhi_F"	1.0256	"aggregated by depth"	"measCat"	"plothalf"
"1866"	16	"N_16"	"N"	2012	"noi_F"	2.3584	"aggregated by depth"	"measCat"	"plothalf"
"1867"	16	"N_16"	"N"	2012	"toti_F"	3.38405	"aggregated by depth"	"measCat"	"plothalf"
"1868"	16	"N_16"	"N"	2012	"ammonifd_F"	-0.025	"aggregated by depth"	"measCat"	"plothalf"
"1869"	16	"N_16"	"N"	2012	"nitrifd_F"	0.02495	"aggregated by depth"	"measCat"	"plothalf"
"1870"	16	"N_16"	"N"	2012	"minzd_F"	-0.0088	"aggregated by depth"	"measCat"	"plothalf"
"1871"	16	"N_16"	"N"	2012	"soilmoi_F"	11.0722	"aggregated by depth"	"measCat"	"plothalf"
"1872"	16	"N_16"	"N"	2012	"som_F"	3.174	"aggregated by depth"	"measCat"	"plothalf"
"1873"	16	"N_16"	"N"	2013	"nhi_F"	2.27345	"aggregated by depth"	"measCat"	"plothalf"
"1874"	16	"N_16"	"N"	2013	"noi_F"	1.80225	"aggregated by depth"	"measCat"	"plothalf"
"1875"	16	"N_16"	"N"	2013	"toti_F"	4.0757	"aggregated by depth"	"measCat"	"plothalf"
"1876"	16	"N_16"	"N"	2013	"ammonifd_F"	-0.03095	"aggregated by depth"	"measCat"	"plothalf"
"1877"	16	"N_16"	"N"	2013	"nitrifd_F"	0.11485	"aggregated by depth"	"measCat"	"plothalf"
"1878"	16	"N_16"	"N"	2013	"minzd_F"	0.0839	"aggregated by depth"	"measCat"	"plothalf"
"1879"	16	"N_16"	"N"	2013	"soilmoi_F"	9.35835	"aggregated by depth"	"measCat"	"plothalf"
"1880"	16	"N_16"	"N"	2013	"som_F"	2.51405	"aggregated by depth"	"measCat"	"plothalf"
"1881"	17	"I_17"	"I"	2012	"nhi_F"	7.28085	"aggregated by depth"	"measCat"	"plothalf"
"1882"	17	"I_17"	"I"	2012	"noi_F"	5.6467	"aggregated by depth"	"measCat"	"plothalf"
"1883"	17	"I_17"	"I"	2012	"toti_F"	12.92755	"aggregated by depth"	"measCat"	"plothalf"
"1884"	17	"I_17"	"I"	2012	"ammonifd_F"	0.2476	"aggregated by depth"	"measCat"	"plothalf"
"1885"	17	"I_17"	"I"	2012	"nitrifd_F"	0.08385	"aggregated by depth"	"measCat"	"plothalf"
"1886"	17	"I_17"	"I"	2012	"minzd_F"	0.1392	"aggregated by depth"	"measCat"	"plothalf"
"1887"	17	"I_17"	"I"	2012	"soilmoi_F"	23.87625	"aggregated by depth"	"measCat"	"plothalf"
"1888"	17	"I_17"	"I"	2012	"som_F"	11.8577	"aggregated by depth"	"measCat"	"plothalf"
"1889"	17	"I_17"	"I"	2013	"nhi_F"	4.3769	"aggregated by depth"	"measCat"	"plothalf"
"1890"	17	"I_17"	"I"	2013	"noi_F"	3.01685	"aggregated by depth"	"measCat"	"plothalf"
"1891"	17	"I_17"	"I"	2013	"toti_F"	7.3938	"aggregated by depth"	"measCat"	"plothalf"
"1892"	17	"I_17"	"I"	2013	"ammonifd_F"	0.12455	"aggregated by depth"	"measCat"	"plothalf"
"1893"	17	"I_17"	"I"	2013	"nitrifd_F"	0.18345	"aggregated by depth"	"measCat"	"plothalf"
"1894"	17	"I_17"	"I"	2013	"minzd_F"	0.3081	"aggregated by depth"	"measCat"	"plothalf"
"1895"	17	"I_17"	"I"	2013	"soilmoi_F"	24.89085	"aggregated by depth"	"measCat"	"plothalf"
"1896"	17	"I_17"	"I"	2013	"som_F"	5.6369	"aggregated by depth"	"measCat"	"plothalf"
"1897"	17	"N_17"	"N"	2012	"nhi_F"	3.1773	"aggregated by depth"	"measCat"	"plothalf"
"1898"	17	"N_17"	"N"	2012	"noi_F"	3.1474	"aggregated by depth"	"measCat"	"plothalf"
"1899"	17	"N_17"	"N"	2012	"toti_F"	6.3247	"aggregated by depth"	"measCat"	"plothalf"
"1900"	17	"N_17"	"N"	2012	"ammonifd_F"	-0.0606	"aggregated by depth"	"measCat"	"plothalf"
"1901"	17	"N_17"	"N"	2012	"nitrifd_F"	0.2209	"aggregated by depth"	"measCat"	"plothalf"
"1902"	17	"N_17"	"N"	2012	"minzd_F"	0.1603	"aggregated by depth"	"measCat"	"plothalf"
"1903"	17	"N_17"	"N"	2012	"soilmoi_F"	20.38665	"aggregated by depth"	"measCat"	"plothalf"
"1904"	17	"N_17"	"N"	2012	"som_F"	6.94175	"aggregated by depth"	"measCat"	"plothalf"
"1905"	17	"N_17"	"N"	2013	"nhi_F"	5.0157	"aggregated by depth"	"measCat"	"plothalf"
"1906"	17	"N_17"	"N"	2013	"noi_F"	2.575	"aggregated by depth"	"measCat"	"plothalf"
"1907"	17	"N_17"	"N"	2013	"toti_F"	7.5907	"aggregated by depth"	"measCat"	"plothalf"
"1908"	17	"N_17"	"N"	2013	"ammonifd_F"	-0.179	"aggregated by depth"	"measCat"	"plothalf"
"1909"	17	"N_17"	"N"	2013	"nitrifd_F"	0.5337	"aggregated by depth"	"measCat"	"plothalf"
"1910"	17	"N_17"	"N"	2013	"minzd_F"	0.3547	"aggregated by depth"	"measCat"	"plothalf"
"1911"	17	"N_17"	"N"	2013	"soilmoi_F"	24.741	"aggregated by depth"	"measCat"	"plothalf"
"1912"	17	"N_17"	"N"	2013	"som_F"	10.63925	"aggregated by depth"	"measCat"	"plothalf"
"1913"	18	"I_18"	"I"	2012	"nhi_F"	3.47585	"aggregated by depth"	"measCat"	"plothalf"
"1914"	18	"I_18"	"I"	2012	"noi_F"	3.0834	"aggregated by depth"	"measCat"	"plothalf"
"1915"	18	"I_18"	"I"	2012	"toti_F"	6.55925	"aggregated by depth"	"measCat"	"plothalf"
"1916"	18	"I_18"	"I"	2012	"ammonifd_F"	-0.0493	"aggregated by depth"	"measCat"	"plothalf"
"1917"	18	"I_18"	"I"	2012	"nitrifd_F"	0.13615	"aggregated by depth"	"measCat"	"plothalf"
"1918"	18	"I_18"	"I"	2012	"minzd_F"	0.06985	"aggregated by depth"	"measCat"	"plothalf"
"1919"	18	"I_18"	"I"	2012	"soilmoi_F"	23.548	"aggregated by depth"	"measCat"	"plothalf"
"1920"	18	"I_18"	"I"	2012	"som_F"	5.95885	"aggregated by depth"	"measCat"	"plothalf"
"1921"	18	"I_18"	"I"	2013	"nhi_F"	4.73375	"aggregated by depth"	"measCat"	"plothalf"
"1922"	18	"I_18"	"I"	2013	"noi_F"	2.8151	"aggregated by depth"	"measCat"	"plothalf"
"1923"	18	"I_18"	"I"	2013	"toti_F"	7.5489	"aggregated by depth"	"measCat"	"plothalf"
"1924"	18	"I_18"	"I"	2013	"ammonifd_F"	0.04335	"aggregated by depth"	"measCat"	"plothalf"
"1925"	18	"I_18"	"I"	2013	"nitrifd_F"	0.3101	"aggregated by depth"	"measCat"	"plothalf"
"1926"	18	"I_18"	"I"	2013	"minzd_F"	0.3534	"aggregated by depth"	"measCat"	"plothalf"
"1927"	18	"I_18"	"I"	2013	"soilmoi_F"	22.1627	"aggregated by depth"	"measCat"	"plothalf"
