"plotid"	"plothalfid1"	"inv"	"year"	"variable"	"value"	"depth"	"varType"	"measLevel"	"variable1"
"1011"	6	"N_6"	"N"	2012	"soilmoi_B"	4.9618	"B"	"measCat"	"plothalf"	"soilmoi_B_N"
"1012"	6	"N_6"	"N"	2013	"soilmoi_B"	9.7963	"B"	"measCat"	"plothalf"	"soilmoi_B_N"
"1013"	7	"I_7"	"I"	2012	"soilmoi_B"	25.7692	"B"	"measCat"	"plothalf"	"soilmoi_B_I"
"1014"	7	"I_7"	"I"	2013	"soilmoi_B"	30.2913	"B"	"measCat"	"plothalf"	"soilmoi_B_I"
"1015"	7	"N_7"	"N"	2012	"soilmoi_B"	26.2963	"B"	"measCat"	"plothalf"	"soilmoi_B_N"
"1016"	7	"N_7"	"N"	2013	"soilmoi_B"	28.0992	"B"	"measCat"	"plothalf"	"soilmoi_B_N"
"1017"	8	"I_8"	"I"	2012	"soilmoi_B"	11.9469	"B"	"measCat"	"plothalf"	"soilmoi_B_I"
"1018"	8	"I_8"	"I"	2013	"soilmoi_B"	10.1279	"B"	"measCat"	"plothalf"	"soilmoi_B_I"
"1019"	8	"N_8"	"N"	2012	"soilmoi_B"	15.4321	"B"	"measCat"	"plothalf"	"soilmoi_B_N"
"1020"	8	"N_8"	"N"	2013	"soilmoi_B"	12.3267	"B"	"measCat"	"plothalf"	"soilmoi_B_N"
"1021"	9	"I_9"	"I"	2012	"soilmoi_B"	12.8788	"B"	"measCat"	"plothalf"	"soilmoi_B_I"
"1022"	9	"I_9"	"I"	2013	"soilmoi_B"	27.616	"B"	"measCat"	"plothalf"	"soilmoi_B_I"
"1023"	9	"N_9"	"N"	2012	"soilmoi_B"	11.284	"B"	"measCat"	"plothalf"	"soilmoi_B_N"
"1024"	9	"N_9"	"N"	2013	"soilmoi_B"	16.6099	"B"	"measCat"	"plothalf"	"soilmoi_B_N"
"1089"	1	"I_1"	"I"	2012	"soilmoi_T"	14.8289	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1090"	1	"I_1"	"I"	2013	"soilmoi_T"	19.9027	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1091"	1	"N_1"	"N"	2012	"soilmoi_T"	8.8983	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1092"	1	"N_1"	"N"	2013	"soilmoi_T"	11.7796	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1093"	10	"I_10"	"I"	2012	"soilmoi_T"	28.27	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1094"	10	"I_10"	"I"	2013	"soilmoi_T"	34.4944	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1095"	10	"N_10"	"N"	2012	"soilmoi_T"	24.0816	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1096"	10	"N_10"	"N"	2013	"soilmoi_T"	25.7937	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1097"	11	"I_11"	"I"	2012	"soilmoi_T"	23.4818	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1098"	11	"I_11"	"I"	2013	"soilmoi_T"	24.6642	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1099"	11	"N_11"	"N"	2012	"soilmoi_T"	20.7171	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1100"	11	"N_11"	"N"	2013	"soilmoi_T"	18.6216	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1101"	13	"I_13"	"I"	2012	"soilmoi_T"	22.1675	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1102"	13	"I_13"	"I"	2013	"soilmoi_T"	38.6811	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1103"	13	"N_13"	"N"	2012	"soilmoi_T"	16.5992	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1104"	13	"N_13"	"N"	2013	"soilmoi_T"	19.7492	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1105"	14	"I_14"	"I"	2012	"soilmoi_T"	26.3959	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1106"	14	"I_14"	"I"	2013	"soilmoi_T"	30.9464	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1107"	14	"N_14"	"N"	2012	"soilmoi_T"	20.3125	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1108"	14	"N_14"	"N"	2013	"soilmoi_T"	24.5149	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1109"	16	"I_16"	"I"	2012	"soilmoi_T"	12.4444	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1110"	16	"I_16"	"I"	2013	"soilmoi_T"	17.8978	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1111"	16	"N_16"	"N"	2012	"soilmoi_T"	12.6374	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1112"	16	"N_16"	"N"	2013	"soilmoi_T"	11.2566	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1113"	17	"I_17"	"I"	2012	"soilmoi_T"	23.9583	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1114"	17	"I_17"	"I"	2013	"soilmoi_T"	27.5073	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1115"	17	"N_17"	"N"	2012	"soilmoi_T"	27.6699	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1116"	17	"N_17"	"N"	2013	"soilmoi_T"	31.508	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1117"	18	"I_18"	"I"	2012	"soilmoi_T"	27.7778	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1118"	18	"I_18"	"I"	2013	"soilmoi_T"	26.8452	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1119"	18	"N_18"	"N"	2012	"soilmoi_T"	26.7658	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1120"	18	"N_18"	"N"	2013	"soilmoi_T"	27.9923	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1121"	2	"I_2"	"I"	2012	"soilmoi_T"	17.931	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1122"	2	"I_2"	"I"	2013	"soilmoi_T"	19.3443	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1123"	2	"N_2"	"N"	2012	"soilmoi_T"	10.7407	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1124"	2	"N_2"	"N"	2013	"soilmoi_T"	16.1372	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1125"	3	"I_3"	"I"	2012	"soilmoi_T"	8.8542	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1126"	3	"I_3"	"I"	2013	"soilmoi_T"	17.3202	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1127"	3	"N_3"	"N"	2012	"soilmoi_T"	9.1743	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1128"	3	"N_3"	"N"	2013	"soilmoi_T"	18.892	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1129"	4	"I_4"	"I"	2012	"soilmoi_T"	9.5436	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1130"	4	"I_4"	"I"	2013	"soilmoi_T"	21.4315	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1131"	4	"N_4"	"N"	2012	"soilmoi_T"	12.5581	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1132"	4	"N_4"	"N"	2013	"soilmoi_T"	27.2845	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1133"	5	"I_5"	"I"	2012	"soilmoi_T"	12.234	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1134"	5	"I_5"	"I"	2013	"soilmoi_T"	18.75	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1135"	5	"N_5"	"N"	2012	"soilmoi_T"	12.7358	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1136"	5	"N_5"	"N"	2013	"soilmoi_T"	17.8349	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1137"	6	"I_6"	"I"	2012	"soilmoi_T"	9.1324	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1138"	6	"I_6"	"I"	2013	"soilmoi_T"	19.0836	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1139"	6	"N_6"	"N"	2012	"soilmoi_T"	10.3448	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1140"	6	"N_6"	"N"	2013	"soilmoi_T"	18.0576	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1141"	7	"I_7"	"I"	2012	"soilmoi_T"	31.694	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1142"	7	"I_7"	"I"	2013	"soilmoi_T"	45.6259	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1143"	7	"N_7"	"N"	2012	"soilmoi_T"	37.3188	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1144"	7	"N_7"	"N"	2013	"soilmoi_T"	45.9726	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1145"	8	"I_8"	"I"	2012	"soilmoi_T"	14.9502	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1146"	8	"I_8"	"I"	2013	"soilmoi_T"	12.5906	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1147"	8	"N_8"	"N"	2012	"soilmoi_T"	18.8462	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1148"	8	"N_8"	"N"	2013	"soilmoi_T"	16.3823	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1149"	9	"I_9"	"I"	2012	"soilmoi_T"	24.5536	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1150"	9	"I_9"	"I"	2013	"soilmoi_T"	28.1961	"T"	"measCat"	"plothalf"	"soilmoi_T_I"
"1151"	9	"N_9"	"N"	2012	"soilmoi_T"	16.791	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1152"	9	"N_9"	"N"	2013	"soilmoi_T"	18.1782	"T"	"measCat"	"plothalf"	"soilmoi_T_N"
"1153"	1	"I_1"	"I"	2012	"som_B"	1.6194	"B"	"measCat"	"plothalf"	"som_B_I"
"1154"	1	"I_1"	"I"	2013	"som_B"	1.4286	"B"	"measCat"	"plothalf"	"som_B_I"
"1155"	1	"N_1"	"N"	2012	"som_B"	1.4652	"B"	"measCat"	"plothalf"	"som_B_N"
"1156"	1	"N_1"	"N"	2013	"som_B"	2.7692	"B"	"measCat"	"plothalf"	"som_B_N"
"1157"	10	"I_10"	"I"	2012	"som_B"	4.8035	"B"	"measCat"	"plothalf"	"som_B_I"
"1158"	10	"I_10"	"I"	2013	"som_B"	3.8911	"B"	"measCat"	"plothalf"	"som_B_I"
"1159"	10	"N_10"	"N"	2012	"som_B"	4.3307	"B"	"measCat"	"plothalf"	"som_B_N"
"1160"	10	"N_10"	"N"	2013	"som_B"	3.1343	"B"	"measCat"	"plothalf"	"som_B_N"
"1161"	11	"I_11"	"I"	2012	"som_B"	5	"B"	"measCat"	"plothalf"	"som_B_I"
"1162"	11	"I_11"	"I"	2013	"som_B"	4.0453	"B"	"measCat"	"plothalf"	"som_B_I"
"1163"	11	"N_11"	"N"	2012	"som_B"	5	"B"	"measCat"	"plothalf"	"som_B_N"
"1164"	11	"N_11"	"N"	2013	"som_B"	4.9546	"B"	"measCat"	"plothalf"	"som_B_N"
"1165"	13	"I_13"	"I"	2012	"som_B"	5.303	"B"	"measCat"	"plothalf"	"som_B_I"
"1166"	13	"I_13"	"I"	2013	"som_B"	3.2812	"B"	"measCat"	"plothalf"	"som_B_I"
"1167"	13	"N_13"	"N"	2012	"som_B"	4.2056	"B"	"measCat"	"plothalf"	"som_B_N"
"1168"	13	"N_13"	"N"	2013	"som_B"	2.7417	"B"	"measCat"	"plothalf"	"som_B_N"
"1169"	14	"I_14"	"I"	2012	"som_B"	3.8911	"B"	"measCat"	"plothalf"	"som_B_I"
"1170"	14	"I_14"	"I"	2013	"som_B"	2.7766	"B"	"measCat"	"plothalf"	"som_B_I"
"1171"	14	"N_14"	"N"	2012	"som_B"	4.2735	"B"	"measCat"	"plothalf"	"som_B_N"
"1172"	14	"N_14"	"N"	2013	"som_B"	4	"B"	"measCat"	"plothalf"	"som_B_N"
"1173"	16	"I_16"	"I"	2012	"som_B"	1.6598	"B"	"measCat"	"plothalf"	"som_B_I"
"1174"	16	"I_16"	"I"	2013	"som_B"	2.2263	"B"	"measCat"	"plothalf"	"som_B_I"
"1175"	16	"N_16"	"N"	2012	"som_B"	1.9455	"B"	"measCat"	"plothalf"	"som_B_N"
"1176"	16	"N_16"	"N"	2013	"som_B"	1.6775	"B"	"measCat"	"plothalf"	"som_B_N"
"1177"	17	"I_17"	"I"	2012	"som_B"	5.9072	"B"	"measCat"	"plothalf"	"som_B_I"
"1178"	17	"I_17"	"I"	2013	"som_B"	4.3159	"B"	"measCat"	"plothalf"	"som_B_I"
"1179"	17	"N_17"	"N"	2012	"som_B"	5.1587	"B"	"measCat"	"plothalf"	"som_B_N"
"1180"	17	"N_17"	"N"	2013	"som_B"	5.0348	"B"	"measCat"	"plothalf"	"som_B_N"
"1181"	18	"I_18"	"I"	2012	"som_B"	4.2254	"B"	"measCat"	"plothalf"	"som_B_I"
"1182"	18	"I_18"	"I"	2013	"som_B"	2.7178	"B"	"measCat"	"plothalf"	"som_B_I"
"1183"	18	"N_18"	"N"	2012	"som_B"	4.1885	"B"	"measCat"	"plothalf"	"som_B_N"
"1184"	18	"N_18"	"N"	2013	"som_B"	3.0561	"B"	"measCat"	"plothalf"	"som_B_N"
"1185"	2	"I_2"	"I"	2012	"som_B"	2.8708	"B"	"measCat"	"plothalf"	"som_B_I"
"1186"	2	"I_2"	"I"	2013	"som_B"	2.7875	"B"	"measCat"	"plothalf"	"som_B_I"
"1187"	2	"N_2"	"N"	2012	"som_B"	1.5707	"B"	"measCat"	"plothalf"	"som_B_N"
"1188"	2	"N_2"	"N"	2013	"som_B"	1.9584	"B"	"measCat"	"plothalf"	"som_B_N"
"1189"	3	"I_3"	"I"	2012	"som_B"	2.3569	"B"	"measCat"	"plothalf"	"som_B_I"
"1190"	3	"I_3"	"I"	2013	"som_B"	4.5351	"B"	"measCat"	"plothalf"	"som_B_I"
"1191"	3	"N_3"	"N"	2012	"som_B"	3.5211	"B"	"measCat"	"plothalf"	"som_B_N"
"1192"	3	"N_3"	"N"	2013	"som_B"	3.5521	"B"	"measCat"	"plothalf"	"som_B_N"
"1193"	4	"I_4"	"I"	2012	"som_B"	2.4876	"B"	"measCat"	"plothalf"	"som_B_I"
"1194"	4	"I_4"	"I"	2013	"som_B"	2.6235	"B"	"measCat"	"plothalf"	"som_B_I"
"1195"	4	"N_4"	"N"	2012	"som_B"	3.5842	"B"	"measCat"	"plothalf"	"som_B_N"
"1196"	4	"N_4"	"N"	2013	"som_B"	2.9547	"B"	"measCat"	"plothalf"	"som_B_N"
"1197"	5	"I_5"	"I"	2012	"som_B"	2.1186	"B"	"measCat"	"plothalf"	"som_B_I"
"1198"	5	"I_5"	"I"	2013	"som_B"	2.0936	"B"	"measCat"	"plothalf"	"som_B_I"
"1199"	5	"N_5"	"N"	2012	"som_B"	3.3473	"B"	"measCat"	"plothalf"	"som_B_N"
"1200"	5	"N_5"	"N"	2013	"som_B"	2.0019	"B"	"measCat"	"plothalf"	"som_B_N"
"1201"	6	"I_6"	"I"	2012	"som_B"	2.0408	"B"	"measCat"	"plothalf"	"som_B_I"
"1202"	6	"I_6"	"I"	2013	"som_B"	1.6611	"B"	"measCat"	"plothalf"	"som_B_I"
"1203"	6	"N_6"	"N"	2012	"som_B"	2.008	"B"	"measCat"	"plothalf"	"som_B_N"
"1204"	6	"N_6"	"N"	2013	"som_B"	1.3936	"B"	"measCat"	"plothalf"	"som_B_N"
"1205"	7	"I_7"	"I"	2012	"som_B"	7.2539	"B"	"measCat"	"plothalf"	"som_B_I"
"1206"	7	"I_7"	"I"	2013	"som_B"	5.3853	"B"	"measCat"	"plothalf"	"som_B_I"
"1207"	7	"N_7"	"N"	2012	"som_B"	6.0302	"B"	"measCat"	"plothalf"	"som_B_N"
"1208"	7	"N_7"	"N"	2013	"som_B"	4.4444	"B"	"measCat"	"plothalf"	"som_B_N"
"1209"	8	"I_8"	"I"	2012	"som_B"	2.5126	"B"	"measCat"	"plothalf"	"som_B_I"
"1210"	8	"I_8"	"I"	2013	"som_B"	2.5385	"B"	"measCat"	"plothalf"	"som_B_I"
"1211"	8	"N_8"	"N"	2012	"som_B"	5.1095	"B"	"measCat"	"plothalf"	"som_B_N"
"1212"	8	"N_8"	"N"	2013	"som_B"	4.0422	"B"	"measCat"	"plothalf"	"som_B_N"
"1213"	9	"I_9"	"I"	2012	"som_B"	2.6087	"B"	"measCat"	"plothalf"	"som_B_I"
"1214"	9	"I_9"	"I"	2013	"som_B"	4.3011	"B"	"measCat"	"plothalf"	"som_B_I"
"1215"	9	"N_9"	"N"	2012	"som_B"	3.0702	"B"	"measCat"	"plothalf"	"som_B_N"
"1216"	9	"N_9"	"N"	2013	"som_B"	3.3122	"B"	"measCat"	"plothalf"	"som_B_N"
"1281"	1	"I_1"	"I"	2012	"som_T"	5.3571	"T"	"measCat"	"plothalf"	"som_T_I"
"1282"	1	"I_1"	"I"	2013	"som_T"	7.1081	"T"	"measCat"	"plothalf"	"som_T_I"
"1283"	1	"N_1"	"N"	2012	"som_T"	5.5814	"T"	"measCat"	"plothalf"	"som_T_N"
"1284"	1	"N_1"	"N"	2013	"som_T"	6.7716	"T"	"measCat"	"plothalf"	"som_T_N"
"1285"	10	"I_10"	"I"	2012	"som_T"	10.5882	"T"	"measCat"	"plothalf"	"som_T_I"
"1286"	10	"I_10"	"I"	2013	"som_T"	11.3779	"T"	"measCat"	"plothalf"	"som_T_I"
"1287"	10	"N_10"	"N"	2012	"som_T"	9.1398	"T"	"measCat"	"plothalf"	"som_T_N"
"1288"	10	"N_10"	"N"	2013	"som_T"	7.6471	"T"	"measCat"	"plothalf"	"som_T_N"
"1289"	11	"I_11"	"I"	2012	"som_T"	11.1111	"T"	"measCat"	"plothalf"	"som_T_I"
"1290"	11	"I_11"	"I"	2013	"som_T"	9.2382	"T"	"measCat"	"plothalf"	"som_T_I"
"1291"	11	"N_11"	"N"	2012	"som_T"	10.0503	"T"	"measCat"	"plothalf"	"som_T_N"
"1292"	11	"N_11"	"N"	2013	"som_T"	7.5326	"T"	"measCat"	"plothalf"	"som_T_N"
"1293"	13	"I_13"	"I"	2012	"som_T"	9.4937	"T"	"measCat"	"plothalf"	"som_T_I"
"1294"	13	"I_13"	"I"	2013	"som_T"	11.2131	"T"	"measCat"	"plothalf"	"som_T_I"
"1295"	13	"N_13"	"N"	2012	"som_T"	5.3398	"T"	"measCat"	"plothalf"	"som_T_N"
"1296"	13	"N_13"	"N"	2013	"som_T"	5.0781	"T"	"measCat"	"plothalf"	"som_T_N"
"1297"	14	"I_14"	"I"	2012	"som_T"	8.2759	"T"	"measCat"	"plothalf"	"som_T_I"
"1298"	14	"I_14"	"I"	2013	"som_T"	6.454	"T"	"measCat"	"plothalf"	"som_T_I"
"1299"	14	"N_14"	"N"	2012	"som_T"	8.4967	"T"	"measCat"	"plothalf"	"som_T_N"
"1300"	14	"N_14"	"N"	2013	"som_T"	9.4044	"T"	"measCat"	"plothalf"	"som_T_N"
"1301"	16	"I_16"	"I"	2012	"som_T"	4.5685	"T"	"measCat"	"plothalf"	"som_T_I"
"1302"	16	"I_16"	"I"	2013	"som_T"	7.3325	"T"	"measCat"	"plothalf"	"som_T_I"
"1303"	16	"N_16"	"N"	2012	"som_T"	4.4025	"T"	"measCat"	"plothalf"	"som_T_N"
"1304"	16	"N_16"	"N"	2013	"som_T"	3.3506	"T"	"measCat"	"plothalf"	"som_T_N"
"1305"	17	"I_17"	"I"	2012	"som_T"	17.8082	"T"	"measCat"	"plothalf"	"som_T_I"
"1306"	17	"I_17"	"I"	2013	"som_T"	6.9579	"T"	"measCat"	"plothalf"	"som_T_I"
"1307"	17	"N_17"	"N"	2012	"som_T"	8.7248	"T"	"measCat"	"plothalf"	"som_T_N"
"1308"	17	"N_17"	"N"	2013	"som_T"	16.2437	"T"	"measCat"	"plothalf"	"som_T_N"
"1309"	18	"I_18"	"I"	2012	"som_T"	7.6923	"T"	"measCat"	"plothalf"	"som_T_I"
"1310"	18	"I_18"	"I"	2013	"som_T"	7.1217	"T"	"measCat"	"plothalf"	"som_T_I"
"1311"	18	"N_18"	"N"	2012	"som_T"	11.6751	"T"	"measCat"	"plothalf"	"som_T_N"
"1312"	18	"N_18"	"N"	2013	"som_T"	8.4259	"T"	"measCat"	"plothalf"	"som_T_N"
"1313"	2	"I_2"	"I"	2012	"som_T"	7.563	"T"	"measCat"	"plothalf"	"som_T_I"
"1314"	2	"I_2"	"I"	2013	"som_T"	8.0285	"T"	"measCat"	"plothalf"	"som_T_I"
"1315"	2	"N_2"	"N"	2012	"som_T"	5.8091	"T"	"measCat"	"plothalf"	"som_T_N"
"1316"	2	"N_2"	"N"	2013	"som_T"	7.5758	"T"	"measCat"	"plothalf"	"som_T_N"
"1317"	3	"I_3"	"I"	2012	"som_T"	4.5714	"T"	"measCat"	"plothalf"	"som_T_I"
"1318"	3	"I_3"	"I"	2013	"som_T"	5.4845	"T"	"measCat"	"plothalf"	"som_T_I"
"1319"	3	"N_3"	"N"	2012	"som_T"	6.0606	"T"	"measCat"	"plothalf"	"som_T_N"
"1320"	3	"N_3"	"N"	2013	"som_T"	7.9115	"T"	"measCat"	"plothalf"	"som_T_N"
"1321"	4	"I_4"	"I"	2012	"som_T"	7.3394	"T"	"measCat"	"plothalf"	"som_T_I"
"1322"	4	"I_4"	"I"	2013	"som_T"	6.5824	"T"	"measCat"	"plothalf"	"som_T_I"
"1323"	4	"N_4"	"N"	2012	"som_T"	6.383	"T"	"measCat"	"plothalf"	"som_T_N"
"1324"	4	"N_4"	"N"	2013	"som_T"	9.84	"T"	"measCat"	"plothalf"	"som_T_N"
"1325"	5	"I_5"	"I"	2012	"som_T"	6.0606	"T"	"measCat"	"plothalf"	"som_T_I"
"1326"	5	"I_5"	"I"	2013	"som_T"	6.4473	"T"	"measCat"	"plothalf"	"som_T_I"
"1327"	5	"N_5"	"N"	2012	"som_T"	8.6486	"T"	"measCat"	"plothalf"	"som_T_N"
"1328"	5	"N_5"	"N"	2013	"som_T"	6.0295	"T"	"measCat"	"plothalf"	"som_T_N"
"1329"	6	"I_6"	"I"	2012	"som_T"	5.0251	"T"	"measCat"	"plothalf"	"som_T_I"
"1330"	6	"I_6"	"I"	2013	"som_T"	4.495	"T"	"measCat"	"plothalf"	"som_T_I"
"1331"	6	"N_6"	"N"	2012	"som_T"	5.1282	"T"	"measCat"	"plothalf"	"som_T_N"
"1332"	6	"N_6"	"N"	2013	"som_T"	4.5265	"T"	"measCat"	"plothalf"	"som_T_N"
"1333"	7	"I_7"	"I"	2012	"som_T"	10.4	"T"	"measCat"	"plothalf"	"som_T_I"
"1334"	7	"I_7"	"I"	2013	"som_T"	10.4022	"T"	"measCat"	"plothalf"	"som_T_I"
"1335"	7	"N_7"	"N"	2012	"som_T"	10.9827	"T"	"measCat"	"plothalf"	"som_T_N"
"1336"	7	"N_7"	"N"	2013	"som_T"	9.2827	"T"	"measCat"	"plothalf"	"som_T_N"
"1337"	8	"I_8"	"I"	2012	"som_T"	3.9063	"T"	"measCat"	"plothalf"	"som_T_I"
"1338"	8	"I_8"	"I"	2013	"som_T"	4.1451	"T"	"measCat"	"plothalf"	"som_T_I"
"1339"	8	"N_8"	"N"	2012	"som_T"	6.1611	"T"	"measCat"	"plothalf"	"som_T_N"
"1340"	8	"N_8"	"N"	2013	"som_T"	6.4898	"T"	"measCat"	"plothalf"	"som_T_N"
"1341"	9	"I_9"	"I"	2012	"som_T"	8.284	"T"	"measCat"	"plothalf"	"som_T_I"
"1342"	9	"I_9"	"I"	2013	"som_T"	4.5962	"T"	"measCat"	"plothalf"	"som_T_I"
"1343"	9	"N_9"	"N"	2012	"som_T"	5.3812	"T"	"measCat"	"plothalf"	"som_T_N"
"1344"	9	"N_9"	"N"	2013	"som_T"	4.5783	"T"	"measCat"	"plothalf"	"som_T_N"
"1345"	1	"I_1"	"I"	2012	"toti_B"	2.9031	"B"	"measCat"	"plothalf"	"toti_B_I"
"1346"	1	"I_1"	"I"	2013	"toti_B"	1.835	"B"	"measCat"	"plothalf"	"toti_B_I"
"1347"	1	"N_1"	"N"	2012	"toti_B"	2.7981	"B"	"measCat"	"plothalf"	"toti_B_N"
"1348"	1	"N_1"	"N"	2013	"toti_B"	1.0083	"B"	"measCat"	"plothalf"	"toti_B_N"
"1349"	10	"I_10"	"I"	2012	"toti_B"	5.2169	"B"	"measCat"	"plothalf"	"toti_B_I"
"1350"	10	"I_10"	"I"	2013	"toti_B"	6.549	"B"	"measCat"	"plothalf"	"toti_B_I"
"1351"	10	"N_10"	"N"	2012	"toti_B"	3.7884	"B"	"measCat"	"plothalf"	"toti_B_N"
"1352"	10	"N_10"	"N"	2013	"toti_B"	5.8779	"B"	"measCat"	"plothalf"	"toti_B_N"
"1353"	11	"I_11"	"I"	2012	"toti_B"	1.6403	"B"	"measCat"	"plothalf"	"toti_B_I"
"1354"	11	"I_11"	"I"	2013	"toti_B"	2.1229	"B"	"measCat"	"plothalf"	"toti_B_I"
"1355"	11	"N_11"	"N"	2012	"toti_B"	3.9106	"B"	"measCat"	"plothalf"	"toti_B_N"
"1356"	11	"N_11"	"N"	2013	"toti_B"	5.5271	"B"	"measCat"	"plothalf"	"toti_B_N"
"1357"	13	"I_13"	"I"	2012	"toti_B"	4.9071	"B"	"measCat"	"plothalf"	"toti_B_I"
"1358"	13	"I_13"	"I"	2013	"toti_B"	5.3148	"B"	"measCat"	"plothalf"	"toti_B_I"
"1359"	13	"N_13"	"N"	2012	"toti_B"	4.3733	"B"	"measCat"	"plothalf"	"toti_B_N"
"1360"	13	"N_13"	"N"	2013	"toti_B"	7.0783	"B"	"measCat"	"plothalf"	"toti_B_N"
"1361"	14	"I_14"	"I"	2012	"toti_B"	3.5323	"B"	"measCat"	"plothalf"	"toti_B_I"
"1362"	14	"I_14"	"I"	2013	"toti_B"	2.3976	"B"	"measCat"	"plothalf"	"toti_B_I"
"1363"	14	"N_14"	"N"	2012	"toti_B"	3.4657	"B"	"measCat"	"plothalf"	"toti_B_N"
"1364"	14	"N_14"	"N"	2013	"toti_B"	3.7421	"B"	"measCat"	"plothalf"	"toti_B_N"
"1365"	16	"I_16"	"I"	2012	"toti_B"	2.762	"B"	"measCat"	"plothalf"	"toti_B_I"
"1366"	16	"I_16"	"I"	2013	"toti_B"	3.0603	"B"	"measCat"	"plothalf"	"toti_B_I"
"1367"	16	"N_16"	"N"	2012	"toti_B"	2.6331	"B"	"measCat"	"plothalf"	"toti_B_N"
"1368"	16	"N_16"	"N"	2013	"toti_B"	2.4766	"B"	"measCat"	"plothalf"	"toti_B_N"
"1369"	17	"I_17"	"I"	2012	"toti_B"	7.5212	"B"	"measCat"	"plothalf"	"toti_B_I"
"1370"	17	"I_17"	"I"	2013	"toti_B"	5.2016	"B"	"measCat"	"plothalf"	"toti_B_I"
"1371"	17	"N_17"	"N"	2012	"toti_B"	5.1575	"B"	"measCat"	"plothalf"	"toti_B_N"
"1372"	17	"N_17"	"N"	2013	"toti_B"	6.1092	"B"	"measCat"	"plothalf"	"toti_B_N"
"1373"	18	"I_18"	"I"	2012	"toti_B"	4.3186	"B"	"measCat"	"plothalf"	"toti_B_I"
"1374"	18	"I_18"	"I"	2013	"toti_B"	5.2458	"B"	"measCat"	"plothalf"	"toti_B_I"
"1375"	18	"N_18"	"N"	2012	"toti_B"	5.4389	"B"	"measCat"	"plothalf"	"toti_B_N"
